order_id,order_date,customer_id,product,quantity,unit_price
ORD000458,2025-10-16,C1660,Wireless Mouse,4,799.00
ORD000459,2025-08-09,C1108,Monitor,1,12499.00
ORD000460,2025-05-13,C1227,Keyboard,5,1499.00
ORD000461,2025-10-13,C1594,USB Hub,5,899.00
ORD000462,2025-08-17,C1383,Laptop Stand,4,1199.00
ORD000463,2025-12-14,C1602,Power Bank,5,1799.00
ORD000464,2025-06-26,C1025,USB-C Cable,4,299.50
ORD000465,2025-06-01,C1425,Keyboard,1,1499.00
ORD000466,2025-03-14,C1356,Keyboard,3,1499.00
ORD000467,2025-08-22,C1803,Monitor,2,12499.00
ORD000468,2025-09-05,C1356,USB Hub,4,899.00
ORD000469,2025-08-13,C1739,Keyboard,4,1499.00
ORD000470,2025-02-04,C1307,Monitor,1,12499.00
ORD000471,2025-01-12,C1869,Keyboard,3,1499.00
ORD000472,2025-12-13,C1819,Keyboard,2,1499.00
ORD000473,2025-09-22,C1178,Laptop Stand,5,1199.00
ORD000474,2025-06-19,C1573,USB-C Cable,4,299.50
ORD000475,2025-04-29,C1816,Power Bank,4,1799.00
ORD000476,2025-04-06,C1655,USB-C Cable,4,299.50
ORD000477,2025-01-15,C1755,Headphones,5,3299.00
ORD000478,2025-08-19,C1606,Laptop Stand,4,1199.00
ORD000479,2025-01-03,C1721,Headphones,2,3299.00
ORD000480,2025-05-23,C1770,Laptop Stand,1,1199.00
ORD000481,2025-10-02,C1191,Keyboard,3,1499.00
ORD000482,2025-04-11,C1468,Monitor,1,12499.00
ORD000483,2025-12-10,C1883,Webcam,4,2499.00
ORD000484,2025-11-24,C1320,USB Hub,5,899.00
ORD000485,2025-11-09,C1401,Headphones,5,3299.00
ORD000486,2025-06-28,C1360,Keyboard,4,1499.00
ORD000487,2025-12-11,C1722,USB-C Cable,3,299.50
ORD000488,2025-12-11,C1137,Keyboard,3,1499.00
ORD000489,2025-05-03,C1312,Keyboard,1,1499.00
ORD000490,2025-07-11,C1710,USB-C Cable,2,299.50
ORD000491,2025-07-18,C1428,USB Hub,5,899.00
ORD000492,2025-10-22,C1392,USB-C Cable,4,299.50
ORD000493,2025-09-07,C1650,USB-C Cable,5,299.50
ORD000494,2025-10-12,C1170,USB-C Cable,4,299.50
ORD000495,2025-03-13,C1191,Webcam,3,2499.00
ORD000496,2025-11-14,C1054,Power Bank,3,1799.00
ORD000497,2025-09-06,C1139,Wireless Mouse,2,799.00
ORD000498,2025-10-15,C1517,Headphones,4,3299.00
ORD000499,2025-12-17,C1503,Headphones,4,3299.00
ORD000500,2025-09-08,C1171,Power Bank,1,1799.00
ORD000501,2025-04-23,C1299,Wireless Mouse,1,799.00
ORD000502,2025-04-26,C1550,Webcam,3,2499.00
ORD000503,2025-08-23,C1579,USB-C Cable,4,299.50
ORD000504,2025-09-19,C1115,USB Hub,5,899.00
ORD000505,2025-05-18,C1793,Keyboard,5,1499.00
ORD000506,2025-10-05,C1842,Monitor,1,12499.00
ORD000507,2025-10-07,C1223,Power Bank,4,1799.00
ORD000508,2025-12-01,C1769,Keyboard,2,1499.00
ORD000509,2025-01-17,C1460,Webcam,3,2499.00
ORD000510,2025-02-14,C1449,Monitor,1,12499.00
ORD000511,2025-04-18,C1830,Laptop Stand,5,1199.00
ORD000512,2025-12-30,C1624,Monitor,4,12499.00
ORD000513,2025-11-12,C1142,USB-C Cable,2,299.50
ORD000514,2025-01-31,C1583,Laptop Stand,3,1199.00
ORD000515,2025-05-24,C1611,USB Hub,5,899.00
ORD000516,2025-06-15,C1720,USB-C Cable,3,299.50
ORD000517,2025-10-21,C1273,Webcam,5,2499.00
ORD000518,2025-03-11,C1985,Keyboard,4,1499.00
ORD000519,2025-05-22,C1887,Wireless Mouse,2,799.00
ORD000520,2025-05-08,C1149,USB-C Cable,3,299.50
ORD000521,2025-12-13,C1402,Laptop Stand,4,1199.00
ORD000522,2025-10-23,C1647,USB-C Cable,3,299.50
ORD000523,2025-07-12,C1462,Headphones,1,3299.00
ORD000524,2025-07-26,C1527,Keyboard,3,1499.00
ORD000525,2025-08-21,C1973,Monitor,4,12499.00
ORD000526,2025-10-25,C1002,Monitor,1,12499.00
ORD000527,2025-11-22,C1680,Power Bank,3,1799.00
ORD000528,2025-10-01,C1407,Keyboard,2,1499.00
ORD000529,2025-04-19,C1506,Headphones,3,3299.00
ORD000530,2025-05-26,C1345,Monitor,5,12499.00
ORD000531,2025-10-17,C1872,USB-C Cable,4,299.50
ORD000532,2025-12-16,C1780,Monitor,1,12499.00
ORD000533,2025-02-20,C1641,Wireless Mouse,4,799.00
ORD000534,2025-03-05,C1951,Wireless Mouse,2,799.00
ORD000535,2025-08-22,C1000,Power Bank,4,1799.00
ORD000536,2025-12-19,C1931,Laptop Stand,2,1199.00
ORD000537,2025-03-23,C1895,Webcam,3,2499.00
ORD000538,2025-12-02,C1369,Keyboard,3,1499.00
ORD000539,2025-07-10,C1680,Keyboard,2,1499.00
ORD000540,2025-07-22,C1640,Wireless Mouse,3,799.00
ORD000541,2025-08-08,C1671,Laptop Stand,1,1199.00
ORD000542,2025-01-01,C1218,Keyboard,4,1499.00
ORD000543,2025-03-09,C1607,Keyboard,2,1499.00
ORD000544,2025-12-15,C1455,USB Hub,1,899.00
ORD000545,2025-12-23,C1351,Wireless Mouse,1,799.00
ORD000546,2025-12-22,C1135,Headphones,4,3299.00
ORD000547,2025-04-28,C1392,Keyboard,1,1499.00
ORD000548,2025-02-22,C1320,Keyboard,3,1499.00
ORD000549,2025-03-12,C1391,Webcam,2,2499.00
ORD000550,2025-02-05,C1543,USB-C Cable,5,299.50
ORD000551,2025-11-09,C1665,Wireless Mouse,2,799.00
ORD000552,2025-06-29,C1739,Power Bank,2,1799.00
ORD000553,2025-07-30,C1630,USB-C Cable,4,299.50
ORD000554,2025-02-14,C1918,Laptop Stand,1,1199.00
ORD000555,2025-03-05,C1603,USB-C Cable,4,299.50
ORD000556,2025-08-08,C1322,Monitor,2,12499.00
ORD000557,2025-05-22,C1660,Laptop Stand,1,1199.00
ORD000558,2025-10-11,C1615,Laptop Stand,5,1199.00
ORD000559,2025-12-20,C1027,Webcam,3,2499.00
ORD000560,2025-09-23,C1621,Laptop Stand,5,1199.00
ORD000561,2025-07-20,C1302,Laptop Stand,1,1199.00
ORD000562,2025-09-11,C1395,Laptop Stand,1,1199.00
ORD000563,2025-09-13,C1653,Laptop Stand,5,1199.00
ORD000564,2025-09-28,C1910,Keyboard,1,1499.00
ORD000565,2025-06-12,C1135,Monitor,4,12499.00
ORD000566,2025-07-07,C1559,Headphones,2,3299.00
ORD000567,2025-02-07,C1017,Power Bank,5,1799.00
ORD000568,2025-01-08,C1268,Keyboard,2,1499.00
ORD000569,2025-01-31,C1971,Wireless Mouse,4,799.00
ORD000570,2025-05-27,C1643,USB Hub,5,899.00
ORD000571,2025-08-05,C1718,Headphones,4,3299.00
ORD000572,2025-11-24,C1549,Keyboard,5,1499.00
ORD000573,2025-05-23,C1085,USB-C Cable,3,299.50
ORD000574,2025-09-19,C1943,Keyboard,2,1499.00
ORD000575,2025-10-02,C1334,USB-C Cable,4,299.50
ORD000576,2025-06-08,C1715,Keyboard,4,1499.00
ORD000577,2025-01-30,C1250,Laptop Stand,1,1199.00
ORD000578,2025-03-01,C1464,Headphones,5,3299.00
ORD000579,2025-06-08,C1682,Wireless Mouse,2,799.00
ORD000580,2025-01-07,C1724,Keyboard,2,1499.00
ORD000581,2025-03-25,C1508,Wireless Mouse,3,799.00
ORD000582,2025-09-22,C1801,USB Hub,3,899.00
ORD000583,2025-07-10,C1129,USB-C Cable,3,299.50
ORD000584,2025-01-16,C1343,Keyboard,4,1499.00
ORD000585,2025-09-26,C1065,Webcam,3,2499.00
ORD000586,2025-09-12,C1466,Keyboard,5,1499.00
ORD000587,2025-01-29,C1511,Monitor,5,12499.00
ORD000588,2025-07-08,C1161,USB-C Cable,3,299.50
ORD000589,2025-10-21,C1690,Keyboard,1,1499.00
ORD000590,2025-09-18,C1002,Laptop Stand,1,1199.00
ORD000591,2025-05-06,C1047,Wireless Mouse,4,799.00
ORD000592,2025-07-16,C1942,Monitor,2,12499.00
ORD000593,2025-01-19,C1566,USB-C Cable,4,299.50
ORD000594,2025-06-14,C1254,Laptop Stand,4,1199.00
ORD000595,2025-05-19,C1845,Monitor,1,12499.00
ORD000596,2025-03-03,C1514,Monitor,1,12499.00
ORD000597,2025-04-25,C1823,USB-C Cable,5,299.50
ORD000598,2025-07-25,C1070,Wireless Mouse,4,799.00
ORD000599,2025-06-09,C1335,Webcam,1,2499.00
ORD000600,2025-08-22,C1008,USB Hub,3,899.00
ORD000601,2025-05-30,C1577,Laptop Stand,3,1199.00
ORD000602,2025-08-26,C1377,Laptop Stand,5,1199.00
ORD000603,2025-04-11,C1750,Power Bank,5,1799.00
ORD000604,2025-03-19,C1006,Laptop Stand,4,1199.00
ORD000605,2025-04-30,C1554,Wireless Mouse,3,799.00
ORD000606,2025-06-21,C1001,Wireless Mouse,4,799.00
ORD000607,2025-02-23,C1210,Webcam,5,2499.00
ORD000608,2025-08-03,C1503,Laptop Stand,1,1199.00
ORD000609,2025-12-31,C1286,USB-C Cable,1,299.50
ORD000610,2025-04-29,C1918,Wireless Mouse,5,799.00
ORD000611,2025-12-25,C1917,Headphones,3,3299.00
ORD000612,2025-02-13,C1594,Power Bank,1,1799.00
ORD000613,2025-03-10,C1652,USB Hub,4,899.00
ORD000614,2025-10-31,C1581,Keyboard,1,1499.00
ORD000615,2025-12-06,C1987,Headphones,2,3299.00
ORD000616,2025-05-30,C1267,Laptop Stand,3,1199.00
ORD000617,2025-12-25,C1851,Headphones,3,3299.00
ORD000618,2025-08-20,C1278,Monitor,2,12499.00
ORD000619,2025-04-14,C1139,Keyboard,5,1499.00
ORD000620,2025-03-21,C1108,Keyboard,2,1499.00
ORD000621,2025-08-27,C1321,Power Bank,4,1799.00
ORD000622,2025-10-02,C1366,Keyboard,2,1499.00
ORD000623,2025-06-07,C1474,Power Bank,3,1799.00
ORD000624,2025-02-16,C1161,Keyboard,3,1499.00
ORD000625,2025-04-21,C1855,Wireless Mouse,3,799.00
ORD000626,2025-02-16,C1728,USB-C Cable,2,299.50
ORD000627,2025-07-22,C1525,Monitor,1,12499.00
ORD000628,2025-05-14,C1839,Webcam,2,2499.00
ORD000629,2025-07-27,C1875,Wireless Mouse,4,799.00
ORD000630,2025-10-09,C1255,USB Hub,1,899.00
ORD000631,2025-02-22,C1823,Power Bank,2,1799.00
ORD000632,2025-01-07,C1063,Keyboard,2,1499.00
ORD000633,2025-04-12,C1843,USB-C Cable,4,299.50
ORD000634,2025-12-18,C1645,Monitor,1,12499.00
ORD000635,2025-02-08,C1022,Webcam,1,2499.00
ORD000636,2025-11-27,C1454,Laptop Stand,2,1199.00
ORD000637,2025-06-19,C1125,Keyboard,1,1499.00
ORD000638,2025-01-26,C1172,Power Bank,5,1799.00
ORD000639,2025-07-22,C1508,Headphones,1,3299.00
ORD000640,2025-12-16,C1436,Headphones,2,3299.00
ORD000641,2025-04-20,C1930,Monitor,2,12499.00
ORD000642,2025-05-24,C1456,Webcam,2,2499.00
ORD000643,2025-11-11,C1634,Wireless Mouse,5,799.00
ORD000644,2025-11-28,C1302,Laptop Stand,4,1199.00
ORD000645,2025-10-09,C1490,Headphones,1,3299.00
ORD000646,2025-05-24,C1392,Keyboard,2,1499.00
ORD000647,2025-04-13,C1658,Headphones,5,3299.00
ORD000648,2025-11-19,C1821,Laptop Stand,5,1199.00
ORD000649,2025-07-15,C1800,Wireless Mouse,3,799.00
ORD000650,2025-10-06,C1800,Power Bank,4,1799.00
ORD000651,2025-10-17,C1514,Monitor,3,12499.00
ORD000652,2025-05-19,C1184,Headphones,1,3299.00
ORD000653,2025-11-02,C1224,Monitor,1,12499.00
ORD000654,2025-01-30,C1828,Webcam,4,2499.00
ORD000655,2025-07-03,C1785,USB Hub,5,899.00
ORD000656,2025-03-23,C1102,Laptop Stand,2,1199.00
ORD000657,2025-05-17,C1546,Laptop Stand,1,1199.00
ORD000658,2025-10-22,C1866,Laptop Stand,4,1199.00
ORD000659,2025-03-30,C1180,Monitor,2,12499.00
ORD000660,2025-12-24,C1367,Monitor,5,12499.00
ORD000661,2025-12-27,C1717,Wireless Mouse,3,799.00
ORD000662,2025-10-16,C1971,USB-C Cable,2,299.50
ORD000663,2025-10-05,C1316,Power Bank,2,1799.00
ORD000664,2025-01-20,C1092,Power Bank,1,1799.00
ORD000665,2025-11-05,C1224,Laptop Stand,1,1199.00
ORD000666,2025-09-02,C1000,USB Hub,3,899.00
ORD000667,2025-03-08,C1348,Laptop Stand,2,1199.00
ORD000668,2025-01-31,C1022,Monitor,2,12499.00
ORD000669,2025-02-26,C1866,USB-C Cable,5,299.50
ORD000670,2025-02-07,C1382,Monitor,4,12499.00
ORD000671,2025-06-22,C1309,Keyboard,3,1499.00
ORD000672,2025-03-22,C1749,USB-C Cable,4,299.50
ORD000673,2025-11-29,C1324,Power Bank,2,1799.00
ORD000674,2025-12-22,C1910,USB Hub,5,899.00
ORD000675,2025-04-25,C1681,Monitor,5,12499.00
ORD000676,2025-07-13,C1314,USB-C Cable,3,299.50
ORD000677,2025-04-01,C1746,USB-C Cable,1,299.50
ORD000678,2025-10-18,C1033,Headphones,2,3299.00
ORD000679,2025-11-10,C1226,Monitor,5,12499.00
ORD000680,2025-09-12,C1144,Keyboard,3,1499.00
ORD000681,2025-05-02,C1355,Keyboard,3,1499.00
ORD000682,2025-11-22,C1906,USB-C Cable,1,299.50
ORD000683,2025-08-17,C1011,Monitor,3,12499.00
ORD000684,2025-05-08,C1709,Laptop Stand,1,1199.00
ORD000685,2025-05-12,C1805,Monitor,1,12499.00
ORD000686,2025-01-25,C1395,Wireless Mouse,4,799.00
ORD000687,2025-03-27,C1905,Headphones,4,3299.00
ORD000688,2025-07-13,C1359,Power Bank,5,1799.00
ORD000689,2025-02-21,C1848,Headphones,4,3299.00
ORD000690,2025-03-25,C1462,Laptop Stand,1,1199.00
ORD000691,2025-05-31,C1020,Wireless Mouse,3,799.00
ORD000692,2025-02-23,C1075,Webcam,3,2499.00
ORD000693,2025-07-12,C1164,USB-C Cable,1,299.50
ORD000694,2025-02-17,C1346,USB Hub,5,899.00
ORD000695,2025-12-27,C1031,Power Bank,4,1799.00
ORD000696,2025-11-07,C1911,USB-C Cable,4,299.50
ORD000697,2025-01-28,C1103,USB-C Cable,3,299.50
ORD000698,2025-04-08,C1419,Laptop Stand,5,1199.00
ORD000699,2025-05-16,C1676,USB Hub,3,899.00
ORD000700,2025-05-02,C1098,Webcam,1,2499.00
ORD000701,2025-10-20,C1562,Headphones,4,3299.00
ORD000702,2025-01-28,C1369,USB-C Cable,1,299.50
ORD000703,2025-02-14,C1301,Headphones,5,3299.00
ORD000704,2025-04-13,C1099,Power Bank,1,1799.00
ORD000705,2025-03-29,C1653,Laptop Stand,3,1199.00
ORD000706,2025-08-31,C1864,Keyboard,1,1499.00
ORD000707,2025-07-23,C1482,Webcam,4,2499.00
ORD000708,2025-02-16,C1657,Webcam,5,2499.00
ORD000709,2025-04-05,C1379,Headphones,4,3299.00
ORD000710,2025-04-06,C1456,Monitor,1,12499.00
ORD000711,2025-08-14,C1476,Webcam,3,2499.00
ORD000712,2025-05-18,C1577,Laptop Stand,1,1199.00
ORD000713,2025-12-23,C1683,USB-C Cable,1,299.50
ORD000714,2025-12-09,C1352,Keyboard,5,1499.00
ORD000715,2025-10-29,C1232,Headphones,5,3299.00
ORD000716,2025-07-18,C1838,Wireless Mouse,5,799.00
ORD000717,2025-10-02,C1703,Headphones,4,3299.00
ORD000718,2025-09-01,C1306,Laptop Stand,1,1199.00
ORD000719,2025-01-18,C1514,Headphones,5,3299.00
ORD000720,2025-10-20,C1693,USB Hub,5,899.00
ORD000721,2025-03-03,C1972,USB-C Cable,4,299.50
ORD000722,2025-03-27,C1995,USB-C Cable,2,299.50
ORD000723,2025-03-06,C1043,Laptop Stand,4,1199.00
ORD000724,2025-12-16,C1445,Keyboard,2,1499.00
ORD000725,2025-11-01,C1264,USB-C Cable,3,299.50
ORD000726,2025-02-14,C1397,Keyboard,5,1499.00
ORD000727,2025-10-10,C1333,Headphones,3,3299.00
ORD000728,2025-08-23,C1939,USB Hub,1,899.00
ORD000729,2025-08-03,C1115,USB Hub,4,899.00
ORD000730,2025-03-17,C1580,USB-C Cable,5,299.50
ORD000731,2025-02-24,C1576,Keyboard,1,1499.00
ORD000732,2025-10-02,C1901,Webcam,3,2499.00
ORD000733,2025-05-16,C1392,Headphones,4,3299.00
ORD000734,2025-01-20,C1176,Power Bank,3,1799.00
ORD000735,2025-03-15,C1633,Headphones,5,3299.00
ORD000736,2025-01-20,C1405,Headphones,3,3299.00
ORD000737,2025-01-26,C1763,Laptop Stand,4,1199.00
ORD000738,2025-07-10,C1020,Webcam,3,2499.00
ORD000739,2025-06-09,C1287,Webcam,4,2499.00
ORD000740,2025-04-27,C1137,Keyboard,3,1499.00
ORD000741,2025-06-14,C1275,Power Bank,4,1799.00
ORD000742,2025-04-07,C1452,Keyboard,2,1499.00
ORD000743,2025-09-06,C1777,Headphones,5,3299.00
ORD000744,2025-01-29,C1527,Monitor,2,12499.00
ORD000745,2025-06-09,C1726,Keyboard,5,1499.00
ORD000746,2025-03-11,C1799,Headphones,5,3299.00
ORD000747,2025-03-30,C1197,Wireless Mouse,2,799.00
ORD000748,2025-05-08,C1033,Wireless Mouse,4,799.00
ORD000749,2025-07-04,C1721,Wireless Mouse,2,799.00
ORD000750,2025-07-08,C1843,Webcam,4,2499.00
ORD000751,2025-07-23,C1650,USB Hub,1,899.00
ORD000752,2025-05-04,C1381,Wireless Mouse,4,799.00
ORD000753,2025-04-01,C1983,Power Bank,4,1799.00
ORD000754,2025-06-29,C1352,USB Hub,2,899.00
ORD000755,2025-12-19,C1092,Webcam,3,2499.00
ORD000756,2025-07-17,C1050,Wireless Mouse,2,799.00
ORD000757,2025-04-24,C1662,Laptop Stand,2,1199.00
ORD000758,2025-05-18,C1667,Laptop Stand,4,1199.00
ORD000759,2025-01-11,C1885,USB Hub,1,899.00
ORD000760,2025-03-09,C1662,Power Bank,2,1799.00
ORD000761,2025-04-25,C1258,Wireless Mouse,5,799.00
ORD000762,2025-12-31,C1990,Webcam,3,2499.00
ORD000763,2025-07-12,C1872,Headphones,3,3299.00
ORD000764,2025-05-10,C1223,Power Bank,4,1799.00
ORD000765,2025-12-13,C1533,Webcam,5,2499.00
ORD000766,2025-10-27,C1104,Headphones,1,3299.00
ORD000767,2025-12-06,C1989,USB Hub,3,899.00
ORD000768,2025-11-28,C1608,USB Hub,5,899.00
ORD000769,2025-06-02,C1700,Webcam,1,2499.00
ORD000770,2025-02-02,C1344,Power Bank,3,1799.00
ORD000771,2025-05-22,C1267,Monitor,3,12499.00
ORD000772,2025-03-18,C1529,Laptop Stand,2,1199.00
ORD000773,2025-11-04,C1413,Wireless Mouse,3,799.00
ORD000774,2025-01-14,C1671,USB-C Cable,4,299.50
ORD000775,2025-05-13,C1928,Webcam,4,2499.00
ORD000776,2025-07-18,C1754,Headphones,1,3299.00
ORD000777,2025-06-25,C1743,Laptop Stand,2,1199.00
ORD000778,2025-11-23,C1803,USB Hub,4,899.00
ORD000779,2025-09-17,C1307,Monitor,2,12499.00
ORD000780,2025-04-03,C1300,USB Hub,1,899.00
ORD000781,2025-03-07,C1758,Power Bank,3,1799.00
ORD000782,2025-04-04,C1969,USB Hub,3,899.00
ORD000783,2025-04-24,C1363,Keyboard,2,1499.00
ORD000784,2025-08-04,C1807,Webcam,3,2499.00
ORD000785,2025-05-14,C1599,Monitor,3,12499.00
ORD000786,2025-03-02,C1481,Power Bank,1,1799.00
ORD000787,2025-08-30,C1910,Keyboard,2,1499.00
ORD000788,2025-03-03,C1888,USB Hub,4,899.00
ORD000789,2025-06-02,C1423,USB Hub,1,899.00
ORD000790,2025-03-12,C1205,USB-C Cable,3,299.50
ORD000791,2025-10-19,C1914,Headphones,4,3299.00
ORD000792,2025-06-11,C1883,USB-C Cable,2,299.50
ORD000793,2025-09-07,C1340,Keyboard,2,1499.00
ORD000794,2025-11-21,C1059,Monitor,1,12499.00
ORD000795,2025-05-21,C1214,Power Bank,2,1799.00
ORD000796,2025-09-08,C1804,USB-C Cable,1,299.50
ORD000797,2025-11-11,C1444,USB-C Cable,4,299.50
ORD000798,2025-08-08,C1988,Headphones,4,3299.00
ORD000799,2025-01-03,C1038,Headphones,5,3299.00
ORD000800,2025-07-11,C1972,Laptop Stand,1,1199.00
ORD000801,2025-09-29,C1195,Monitor,1,12499.00
ORD000802,2025-11-17,C1751,Wireless Mouse,2,799.00
ORD000803,2025-12-22,C1898,Laptop Stand,3,1199.00
ORD000804,2025-03-08,C1105,Webcam,4,2499.00
ORD000805,2025-10-29,C1313,USB Hub,2,899.00
ORD000806,2025-01-24,C1305,Keyboard,3,1499.00
ORD000807,2025-09-24,C1610,Power Bank,5,1799.00
ORD000808,2025-08-11,C1909,Monitor,2,12499.00
ORD000809,2025-09-08,C1367,Monitor,2,12499.00
ORD000810,2025-07-26,C1019,USB-C Cable,2,299.50
ORD000811,2025-03-09,C1216,Laptop Stand,1,1199.00
ORD000812,2025-03-28,C1126,USB Hub,3,899.00
ORD000813,2025-07-12,C1897,Wireless Mouse,3,799.00
ORD000814,2025-11-16,C1049,USB Hub,5,899.00
ORD000815,2025-12-05,C1110,Wireless Mouse,1,799.00
ORD000816,2025-12-20,C1118,Wireless Mouse,4,799.00
ORD000817,2025-07-14,C1126,Power Bank,5,1799.00
ORD000818,2025-08-31,C1718,Webcam,2,2499.00
ORD000819,2025-12-22,C1702,Laptop Stand,1,1199.00
ORD000820,2025-08-04,C1677,Webcam,1,2499.00
ORD000821,2025-05-19,C1637,USB Hub,5,899.00
ORD000822,2025-08-03,C1850,USB-C Cable,1,299.50
ORD000823,2025-11-13,C1120,USB Hub,3,899.00
ORD000824,2025-02-24,C1509,Keyboard,2,1499.00
ORD000825,2025-05-15,C1851,Laptop Stand,5,1199.00
ORD000826,2025-07-03,C1720,Laptop Stand,4,1199.00
ORD000827,2025-03-24,C1040,Webcam,5,2499.00
ORD000828,2025-04-17,C1704,Power Bank,4,1799.00
ORD000829,2025-05-01,C1002,Monitor,1,12499.00
ORD000830,2025-02-26,C1855,Keyboard,5,1499.00
ORD000831,2025-03-18,C1972,Power Bank,1,1799.00
ORD000832,2025-02-08,C1740,USB Hub,1,899.00
ORD000833,2025-11-26,C1236,Webcam,4,2499.00
ORD000834,2025-05-16,C1475,Webcam,1,2499.00
ORD000835,2025-03-31,C1895,Keyboard,1,1499.00
ORD000836,2025-07-04,C1820,Webcam,3,2499.00
ORD000837,2025-03-01,C1097,Headphones,1,3299.00
ORD000838,2025-03-12,C1679,Wireless Mouse,2,799.00
ORD000839,2025-07-03,C1915,Monitor,4,12499.00
ORD000840,2025-02-17,C1381,Webcam,3,2499.00
ORD000841,2025-02-28,C1410,USB-C Cable,4,299.50
ORD000842,2025-05-20,C1855,Power Bank,4,1799.00
ORD000843,2025-08-04,C1664,Power Bank,2,1799.00
ORD000844,2025-03-09,C1712,Keyboard,1,1499.00
ORD000845,2025-02-23,C1426,USB-C Cable,5,299.50
ORD000846,2025-10-19,C1694,Power Bank,4,1799.00
ORD000847,2025-11-09,C1388,USB-C Cable,3,299.50
ORD000848,2025-12-17,C1901,Wireless Mouse,2,799.00
ORD000849,2025-09-07,C1115,Power Bank,4,1799.00
ORD000850,2025-01-24,C1064,Power Bank,3,1799.00
ORD000851,2025-01-07,C1721,Monitor,5,12499.00
ORD000852,2025-12-09,C1894,Laptop Stand,3,1199.00
ORD000853,2025-09-25,C1704,USB Hub,5,899.00
ORD000854,2025-08-10,C1677,Keyboard,2,1499.00
ORD000855,2025-06-27,C1679,Power Bank,4,1799.00
ORD000856,2025-10-13,C1913,USB-C Cable,5,299.50
ORD000857,2025-01-06,C1658,Wireless Mouse,2,799.00
ORD000858,2025-08-29,C1872,USB Hub,4,899.00
ORD000859,2025-02-08,C1769,USB-C Cable,4,299.50
ORD000860,2025-05-04,C1338,Monitor,3,12499.00
ORD000861,2025-09-17,C1228,Wireless Mouse,5,799.00
ORD000862,2025-07-26,C1836,Headphones,2,3299.00
ORD000863,2025-08-24,C1454,Keyboard,5,1499.00
ORD000864,2025-02-15,C1877,Power Bank,4,1799.00
ORD000865,2025-06-11,C1121,Power Bank,4,1799.00
ORD000866,2025-02-22,C1413,Wireless Mouse,4,799.00
ORD000867,2025-10-13,C1562,Wireless Mouse,1,799.00
ORD000868,2025-11-06,C1986,Keyboard,5,1499.00
ORD000869,2025-09-18,C1575,Webcam,2,2499.00
ORD000870,2025-06-24,C1372,Power Bank,1,1799.00
ORD000871,2025-08-21,C1339,Laptop Stand,5,1199.00
ORD000872,2025-12-03,C1372,Power Bank,4,1799.00
ORD000873,2025-02-19,C1777,Keyboard,2,1499.00
ORD000874,2025-06-24,C1363,Wireless Mouse,3,799.00
ORD000875,2025-09-25,C1382,USB Hub,1,899.00
ORD000876,2025-03-26,C1504,Wireless Mouse,2,799.00
ORD000877,2025-02-24,C1260,Headphones,5,3299.00
ORD000878,2025-04-07,C1123,Laptop Stand,4,1199.00
ORD000879,2025-08-23,C1844,Laptop Stand,2,1199.00
ORD000880,2025-02-25,C1775,Monitor,4,12499.00
ORD000881,2025-11-21,C1857,Wireless Mouse,5,799.00
ORD000882,2025-08-19,C1468,Keyboard,5,1499.00
ORD000883,2025-03-10,C1986,USB Hub,4,899.00
ORD000884,2025-09-29,C1753,Wireless Mouse,1,799.00
ORD000885,2025-08-10,C1858,USB Hub,5,899.00
ORD000886,2025-09-18,C1799,Power Bank,2,1799.00
ORD000887,2025-03-07,C1106,USB-C Cable,4,299.50
ORD000888,2025-09-16,C1902,Monitor,4,12499.00
ORD000889,2025-11-08,C1937,Headphones,2,3299.00
ORD000890,2025-07-23,C1986,Webcam,3,2499.00
ORD000891,2025-08-20,C1824,Webcam,2,2499.00
ORD000892,2025-07-31,C1616,USB-C Cable,5,299.50
ORD000893,2025-12-26,C1560,Webcam,3,2499.00
ORD000894,2025-11-20,C1222,USB Hub,2,899.00
ORD000895,2025-11-16,C1731,Laptop Stand,3,1199.00
ORD000896,2025-12-11,C1135,Monitor,2,12499.00
ORD000897,2025-10-05,C1710,USB Hub,3,899.00
ORD000898,2025-06-30,C1575,Keyboard,4,1499.00
ORD000899,2025-12-12,C1765,Headphones,5,3299.00
ORD000900,2025-08-05,C1827,Webcam,1,2499.00
ORD000901,2025-02-24,C1025,USB Hub,4,899.00
ORD000902,2025-01-28,C1686,USB-C Cable,1,299.50
ORD000903,2025-05-17,C1768,Laptop Stand,2,1199.00
ORD000904,2025-12-16,C1256,Webcam,2,2499.00
ORD000905,2025-12-20,C1803,Wireless Mouse,3,799.00
ORD000906,2025-10-05,C1033,Laptop Stand,3,1199.00
ORD000907,2025-02-22,C1630,Power Bank,5,1799.00
ORD000908,2025-11-28,C1574,Laptop Stand,4,1199.00
ORD000909,2025-09-19,C1803,Laptop Stand,3,1199.00
ORD000910,2025-07-15,C1396,Wireless Mouse,4,799.00
ORD000911,2025-10-10,C1055,Monitor,1,12499.00
ORD000912,2025-04-14,C1635,Webcam,4,2499.00
ORD000913,2025-11-21,C1721,Laptop Stand,3,1199.00
ORD000914,2025-11-05,C1201,USB Hub,2,899.00
ORD000915,2025-08-18,C1181,Webcam,1,2499.00
ORD000916,2025-03-30,C1752,USB-C Cable,5,299.50
ORD000917,2025-07-13,C1041,Keyboard,4,1499.00
ORD000918,2025-10-12,C1270,Webcam,2,2499.00
ORD000919,2025-10-27,C1866,USB-C Cable,3,299.50
